상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220809785382,여기에사진관,,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100450115,1,대지,45,115,서울특별시 동대문구 회기동 45-115,112304115697,서울특별시 동대문구 회기로23길,8,,1123010800100450115010757,,서울특별시 동대문구 회기로23길 8,130872,02452,,1,,127.054122662048,37.591104523656
MA010120220813598773,투코인바버샵,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96111,이용업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800101050009,1,대지,105,9,서울특별시 동대문구 회기동 105-9,112303105020,서울특별시 동대문구 회기로,130,,1123010800101050009010710,,서울특별시 동대문구 회기로 130,130873,02459,,1,,127.050952414798,37.5912771232452
MA010120220814265147,맛닭꼬경희대점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420098,1,대지,42,98,서울특별시 동대문구 회기동 42-98,112304115019,서울특별시 동대문구 경희대로1길,3,,1123010800100420098010733,,서울특별시 동대문구 경희대로1길 3,130872,02454,,1,,127.051926390791,37.5915920459995
MA010120220806886981,노랑통닭경희대점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600051,1,대지,60,51,서울특별시 동대문구 회기동 60-51,112304115019,서울특별시 동대문구 경희대로1길,13,,1123010800100600051010343,,서울특별시 동대문구 경희대로1길 13,130872,02454,,1,,127.051360318783,37.5916914027952
MA010120220800839797,백소정경희대점,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100330001,1,대지,33,1,서울특별시 동대문구 회기동 33-1,112303105002,서울특별시 동대문구 경희대로,20,,1123010800100030080010155,,서울특별시 동대문구 경희대로 20,130872,02453,,2,,127.052912724857,37.5933575520468
MA010120220803696787,세븐일레븐경희대,제일점,G2,소매,G204,종합 소매,G20405,편의점,G47129,기타 음ㆍ식료품 위주 종합 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420062,1,대지,42,62,서울특별시 동대문구 회기동 42-62,112304115018,서울특별시 동대문구 경희대로1가길,4,,1123010800100420062010222,힐링빌,서울특별시 동대문구 경희대로1가길 4,130872,02454,,1,,127.051485000116,37.5918805567945
MA010120220814112242,얼음왕국아이스크림회기동30,3호점,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47216,빵류; 과자류 및 당류 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100810000,1,대지,81,,서울특별시 동대문구 회기동 81,112303105020,서울특별시 동대문구 회기로,176,,1123010800100810000041190,,서울특별시 동대문구 회기로 176,130872,02460,,1,,127.05537874381,37.5901038397212
MA010120220802547452,경희고황약국,,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800101080015,1,대지,108,15,서울특별시 동대문구 회기동 108-15,112303105002,서울특별시 동대문구 경희대로,17,,1123010800101080015011355,,서울특별시 동대문구 경희대로 17,130873,02454,,1,,127.05244833989,37.5931595411261
MA010120220813292892,올인원아이스크림,,G2,소매,G205,식료품 소매,G20507,아이스크림 할인점,G47216,빵류; 과자류 및 당류 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100610009,1,대지,61,9,서울특별시 동대문구 회기동 61-9,112303105020,서울특별시 동대문구 회기로,164,1,1123010800100610020000001,,서울특별시 동대문구 회기로 164-1,130872,02460,,,,127.054280715644,37.5904647466621
MA010120220806030491,경희메디칼약국,,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100360003,1,대지,36,3,서울특별시 동대문구 회기동 36-3,112303105002,서울특별시 동대문구 경희대로,24,,1123010800100360003041252,,서울특별시 동대문구 경희대로 24,130872,02453,,1,,127.052856338918,37.5936819343302
MA010120220805147225,규범곱창,,I2,음식,I201,한식,I20109,곱창 전골/구이,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100450105,1,대지,45,105,서울특별시 동대문구 회기동 45-105,112303105020,서울특별시 동대문구 회기로,156,,1123010800100450105010895,,서울특별시 동대문구 회기로 156,130872,02460,,1,,127.053375239737,37.5909336755092
MA010120220806585081,한우사랑,,G2,소매,G205,식료품 소매,G20503,정육점,G47212,육류 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800101030314,1,대지,103,314,서울특별시 동대문구 회기동 103-314,112304115686,서울특별시 동대문구 회기로12길,10,,1123010800101030288011361,,서울특별시 동대문구 회기로12길 10,130873,02457,,1,,127.049695379324,37.5909623119493
MA010120220808957683,메이드밍,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100450099,1,대지,45,99,서울특별시 동대문구 회기동 45-99,112304115695,서울특별시 동대문구 회기로21길,8,10,1123010800100450099010743,,서울특별시 동대문구 회기로21길 8-10,130872,02453,,1,,127.053466253201,37.5915372990032
MA010120220807751725,에스제이통번역센터,,M1,과학·기술,M115,기타 전문 과학,M11502,번역/통역 서비스업,M73902,번역 및 통역 서비스업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100540103,1,대지,54,103,서울특별시 동대문구 회기동 54-103,112304115022,서울특별시 동대문구 경희대로4길,46,6,1123010800100540103010345,,서울특별시 동대문구 경희대로4길 46-6,130872,02452,,1,,127.054598637871,37.5916809393503
MA010120220808295710,뻥샵,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47216,빵류; 과자류 및 당류 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100450057,1,대지,45,57,서울특별시 동대문구 회기동 45-57,112303105020,서울특별시 동대문구 회기로,161,,1123010800100450057010367,,서울특별시 동대문구 회기로 161,130872,02452,,1,,127.054020562128,37.5908342727962
MA010120220804581807,대현철물,,G2,소매,G210,철물·건설자재 소매,G21001,철물/공구 소매업,G47511,철물 및 난방용구 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800101030003,1,대지,103,3,서울특별시 동대문구 회기동 103-3,112303105020,서울특별시 동대문구 회기로,126,,1123010800101030003010708,,서울특별시 동대문구 회기로 126,130873,02459,,1,,127.050476895607,37.5913313870819
MA010120220802952667,아인스,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160069,1,대지,16,69,서울특별시 동대문구 회기동 16-69,112303105002,서울특별시 동대문구 경희대로,5,,1123010800100160069010622,,서울특별시 동대문구 경희대로 5,130872,02454,,3,,127.052153180064,37.5920694717607
MA010120220812938980,경희우리약국,,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100390004,1,대지,39,4,서울특별시 동대문구 회기동 39-4,112303105002,서울특별시 동대문구 경희대로,21,,1123010800100390003010322,,서울특별시 동대문구 경희대로 21,130872,02454,,,,127.052403300444,37.5935199578311
MA010120220813034019,후퉁리,,I2,음식,I205,동남아시아,I20501,베트남식 전문,I56129,기타 외국식 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420070,1,대지,42,70,서울특별시 동대문구 회기동 42-70,112304115021,서울특별시 동대문구 경희대로3길,17,,1123010800100420070010482,,서울특별시 동대문구 경희대로3길 17,130872,02454,,B1,,127.051440266863,37.5926914690215
MA010120220803362304,경희대41Vintage,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160048,1,대지,16,48,서울특별시 동대문구 회기동 16-48,112304115022,서울특별시 동대문구 경희대로4길,2,,1123010800100160048010385,,서울특별시 동대문구 경희대로4길 2,130872,02453,,B1,,127.052674330752,37.5924927065365
MA010120220804357836,자블라니,,G2,소매,G213,오락용품 소매,G21304,운동용품 소매업,G47631,운동 및 경기용품 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100720009,1,대지,72,9,서울특별시 동대문구 회기동 72-9,112303105010,서울특별시 동대문구 이문로,15,,1123010800100670007011267,,서울특별시 동대문구 이문로 15,130872,02460,,1,,127.054732848928,37.589410376927
MA010120220803624256,딩가노래방,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160052,1,대지,16,52,서울특별시 동대문구 회기동 16-52,112303105002,서울특별시 동대문구 경희대로,6,1,1123010800100160052010611,,서울특별시 동대문구 경희대로 6-1,130872,02453,,,,127.052606158464,37.5921593699355
MA010120220803684207,경희대학교소비자생활협동조합,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47121,슈퍼마켓,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100010005,1,대지,1,5,서울특별시 동대문구 회기동 1-5,112303105002,서울특별시 동대문구 경희대로,26,6,1123010800100010005041290,경희대학교,서울특별시 동대문구 경희대로 26-6,130701,02453,,,,127.053218717214,37.5937358309964
MA010120220803683690,경희매니지먼트컴퍼니,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600113,1,대지,60,113,서울특별시 동대문구 회기동 60-113,112303105020,서울특별시 동대문구 회기로,111,,1123010800100600113010615,,서울특별시 동대문구 회기로 111,130872,02455,,1,,127.048812661253,37.591656444192
MA010120220803696908,해림복사실,,N1,시설관리·임대,N107,사무 지원,N10703,복사업,N75912,복사업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100010005,1,대지,1,5,서울특별시 동대문구 회기동 1-5,112303105002,서울특별시 동대문구 경희대로,26,,1123010800100010003041260,,서울특별시 동대문구 경희대로 26,130701,02447,,1,,127.054883375636,37.593951306684
MA010120220804963788,츄로빈,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100450074,1,대지,45,74,서울특별시 동대문구 회기동 45-74,112303105020,서울특별시 동대문구 회기로,151,,1123010800100450074011351,,서울특별시 동대문구 회기로 151,130872,02453,,,,127.053239694635,37.5913932426858
MA010120220803695151,도읍지,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100290001,1,대지,29,1,서울특별시 동대문구 회기동 29-1,112304115695,서울특별시 동대문구 회기로21길,38,1,1123010800100290001010407,,서울특별시 동대문구 회기로21길 38-1,130872,02453,,,,127.053093689137,37.5930691534177
MA010120220803668464,신화쭈꾸미,,I2,음식,I201,한식,I20112,해산물 구이/찜,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800103460015,1,대지,346,15,서울특별시 동대문구 회기동 346-15,112304115022,서울특별시 동대문구 경희대로4길,74,,1123010800103460015010759,,서울특별시 동대문구 경희대로4길 74,130881,02452,,2,,127.056364602906,37.5911575338814
MA010120220812723263,디자인케이이유엠,,M1,과학·기술,M112,전문 디자인,M11201,인테리어 디자인업,M73201,인테리어 디자인업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800101050034,1,대지,105,34,서울특별시 동대문구 회기동 105-34,112303105020,서울특별시 동대문구 회기로,132,,1123010800101050034010782,,서울특별시 동대문구 회기로 132,130873,02459,,2,,127.051099573648,37.591223000104
MA010120220808027904,현대반점,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100650000,1,대지,65,,서울특별시 동대문구 회기동 65,112304115342,서울특별시 동대문구 이문로1길,21,,1123010800100650000010212,청량리신현대아파트,서울특별시 동대문구 이문로1길 21,130792,02461,,2,,127.051563078983,37.5901686377073
